21339,1
21354,1
21401,1
21421,1
21431,1
21468,1
21503,1
21523,1
21549,1
21554,1
21564,1
21592,1
21605,1
21630,1
21641,1
21660,1
21682,1
21753,1
21822,1
21831,1
21861,1
21868,1
21871,1
21884,1
21893,1
21896,1
21906,1
21927,1
21998,1
22011,1
22039,1
22047,1
22049,1
22066,1
22068,1
22098,1
22129,1
22133,1
22226,1
22243,1
22282,1
22318,1
22339,1
22342,1
22370,1
22391,1
22465,1
22469,1
22501,1
22512,1
22581,1
22605,1
22624,1
22636,1
22693,1
22720,1
22724,1
22824,1
22911,1
22913,1
22927,1
22943,1
22954,1
23007,1
23021,1
23033,1
23059,1
23066,1
23068,1
23074,1
23090,1
23118,1
23140,1
23154,1
23203,1
23421,1
23457,1
23478,1
23482,1
23506,1
23576,1
23577,1
23578,1
23580,1
23584,1
23639,1
23645,1
23679,1
23689,1
23700,1
23718,1
23721,1
23727,1
23744,1
23759,1
23787,1
23805,1
23812,1
23827,1
23852,1
23895,1
23952,1
23968,1
23990,1
24070,1
24124,1
24132,1
24160,1
24165,1
24183,1
24198,1
24221,1
24230,1
24244,1
24256,1
24279,1
24285,1
24303,1
24314,1
24325,1
24341,1
24354,1
24375,1
24394,1
24399,1
24429,1
24443,1
24474,1
24527,1
24590,1
24608,1
24615,1
24630,1
24662,1
24698,1
24742,1
24744,1
24756,1
24772,1
24801,1
24803,1
24809,1
24828,1
24838,1
24858,1
24877,1
24878,1
24891,1
24920,1
24950,1
25079,1
25088,1
25127,1
25132,1
25137,1
25153,1
25162,1
25179,1
25180,1
25207,1
25264,1
25289,1
25353,1
25410,1
25412,1
25414,1
25415,1
25418,1
25425,1
25430,1
25434,1
25435,1
25437,1
25439,1
25445,1
25453,1
25454,1
25499,1
25521,1
25529,1
25699,1
25704,1
25708,1
25763,1
25803,1
25910,1
25947,1
26011,1
26034,1
26059,1
26069,1
26096,1
26126,1
26129,1
26132,1
26136,1
26196,1
26211,1
26212,1
26265,1
26281,1
26291,1
26301,1
26311,1
26378,1
26401,1
26410,1
26454,1
26562,1
26571,1
26573,1
26574,1
26599,1
26629,1
26635,1
26651,1
26654,1
26688,1
26713,1
26715,1
26737,1
26751,1
26752,1
26758,1
26781,1
26851,1
26853,1
26869,1
26877,1
26881,1
26933,1
26960,1
26987,1
27052,1
27090,1
27149,1
27170,1
27181,1
27212,1
27292,1
27297,1
27331,1
27344,1
27362,1
27407,1
27477,1
27505,1
27506,1
27530,1
27534,1
27550,1
27572,1
27573,1
27619,1
27621,1
27623,1
27642,1
27783,1
27785,1
27813,1
27836,1
27876,1
27880,1
27952,1
27968,1
28011,1
28069,1
28096,1
28104,1
28180,1
28221,1
28244,1
28344,1
28372,1
28396,1
28459,1
28465,1
28555,1
28558,1
28582,1
28630,1
28649,1
28664,1
28684,1
28747,1
28752,1
28764,1
28783,1
28824,1
28841,1
28882,1
28932,1
28936,1
28965,1
28969,1
29013,1
29056,1
29171,1
29191,1
29329,1
29343,1
29373,1
29391,1
29392,1
29425,1
29467,1
29472,1
29480,1
29493,1
29522,1
29523,1
29527,1
29548,1
29568,1
29578,1
29618,1
29699,1
29718,1
29809,1
29947,1
29957,1
29981,1
30012,1
30165,1
30218,1
30230,1
30238,1
30241,1
30277,1
30311,1
30346,1
30428,1
30431,1
30435,1
30444,1
30461,1
